Trial,Block,Visual,Motor,DynamicClickRate,StartX,StartZ,OrientX,OrientZ,EgocentricAngle_0,Distance_0,WaypointX_0,WaypointZ_0,EgocentricAngle_1,Distance_1,WaypointX_1,WaypointZ_1
67,4,FALSE,TRUE,9,-4,0,-0.1731639,-9.238794,45,8,3.391037,-3.061467,135,8,0.3295693,4.329569
68,4,FALSE,TRUE,9,0,0,7.071068,7.071068,90,4,-2.828427,2.828427,180,8,2.828426,-2.828428
69,4,FALSE,TRUE,9,4,0,-5.238795,-3.826834,0,8,-3.391036,-3.061467,225,8,-0.3295686,4.329569
70,4,FALSE,TRUE,9,-4,0,3.071068,7.071068,315,8,4,0,180,4,0,-3.50E-07
71,4,FALSE,TRUE,9,-4,0,3.071068,7.071068,0,4,-1.171573,2.828427,315,4,2.828427,2.828427
72,4,FALSE,TRUE,9,4,0,11.07107,7.071068,45,4,4,4,90,8,-4,3.999999
73,4,FALSE,TRUE,9,-4,0,-0.1731639,-9.238794,45,8,3.391037,-3.061467,135,8,0.3295693,4.329569
74,4,FALSE,TRUE,9,4,0,11.07107,7.071068,225,4,4,-4,270,8,-4,-4
75,4,FALSE,TRUE,9,0,0,7.071068,7.071068,270,4,2.828427,-2.828428,135,4,2.828426,1.171572
76,4,FALSE,TRUE,9,-4,0,-14,-8.74E-07,180,8,4,0,135,4,1.171573,2.828427
77,4,FALSE,TRUE,9,0,0,-10,-8.74E-07,0,4,-4,-3.50E-07,225,4,-1.171573,2.828427
78,4,FALSE,TRUE,9,-4,0,5.238795,3.826835,315,8,3.391037,-3.061467,135,8,0.3295693,4.329569
79,4,FALSE,TRUE,9,4,0,-5.238795,3.826835,45,8,-3.391036,-3.061467,225,8,-0.3295686,4.329569
80,4,FALSE,TRUE,9,4,0,-6,-8.74E-07,0,8,-4,-6.99E-07,270,4,-4,3.999999
81,4,FALSE,TRUE,9,-4,0,-14,-8.74E-07,90,4,-4,-4,90,8,4,-4
82,4,FALSE,TRUE,9,0,0,-10,-8.74E-07,45,4,-2.828427,-2.828427,180,4,-2.38E-07,2.38E-07
83,4,FALSE,TRUE,9,-4,0,-11.07107,7.071068,315,4,-4,4,270,8,4,4
